Country Name,Country,Year,AG.LND.FRST.K2,AG.SRF.TOTL.K2,BX.KLT.DINV.CD.WD,BX.TRF.PWKR.CD.DT,DT.DOD.DECT.CD,DT.ODA.ALLD.CD,DT.TDS.DECT.EX.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,EN.POP.DNST,ER.H2O.FWTL.ZS,ER.PTD.TOTL.ZS,FS.AST.DOMS.GD.ZS,GC.REV.XGRT.GD.ZS,GC.TAX.TOTL.GD.ZS,IT.CEL.SETS.P2,MS.MIL.XPND.GD.ZS,NE.EXP.GNFS.ZS,NE.GDI.TOTL.ZS,NE.IMP.GNFS.ZS,NV.AGR.TOTL.ZS,NV.IND.TOTL.ZS,NY.GDP.DEFL.KD.ZG,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GNP.ATLS.CD,NY.GNP.MKTP.PP.CD,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,SE.ENR.PRSC.FM.ZS,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.SEC.ENRR,SH.DYN.AIDS.ZS,SH.DYN.MORT,SH.IMM.MEAS,SH.STA.BRTC.ZS,SH.STA.MALN.ZS,SI.DST.FRST.20,SI.POV.DDAY,SI.POV.NAHC,SM.POP.NETM,SP.ADO.TFRT,SP.DYN.CONU.ZS,SP.DYN.LE00.IN,SP.DYN.TFRT.IN,SP.POP.GROW,SP.POP.TOTL,SP.URB.GROW,TG.VAL.TOTL.GD.ZS,TT.PRI.MRCH.XD.WD,TX.VAL.TECH.MF.ZS,Adaptation,Disaster_Risk_Management,Loss_and_Damage,Mitigation
Sri Lanka,LKA,2022,21067.0,65610.0,884150491.430208,3819373806.84978,58717563400.9,11050000.1907349,20.2896271246193,684.05392002164,473.920825625094,358.567733591982,,3.4,,8.22474888024107,7.27705001462942,143.0794174,1.34338942659722,21.5590230179656,28.6032956311373,25.1224184592542,8.49709598933623,29.8086783157744,47.4637415221157,74144870023.4244,-7.34679123599076,80336257176.9171,306579115393.674,3620.0,13820.0,,96.1759262084961,95.9158628635578,89.4825170896809,0.1,6.4,99.0,,15.3,,,,-27435.0,15.122,,77.3,1.984,0.112772639779474,22181000.0,0.989080403392644,42.346827218229,,1.0863745770214,1.0,0.0,0.0,1.0
Lesotho,LSO,2018,345.2,30360.0,40874071.9300266,572517944.763749,1463408840.9,153759994.506836,4.20790481568188,,,71.9236824769433,0.837476099426386,0.261388681242792,,37.0235318922454,31.8151694595976,71.9803805,1.99938292931215,49.8331114219045,21.4472792170962,94.6018440436975,4.24977543430507,31.139042579725,11.7230687269439,2556247291.99785,-1.48063315848241,2726915727.38291,6841858848.40062,1250.0,3130.0,1.04179000854492,,100.601681516616,,22.4,69.1,90.0,86.6,10.5,,,,-6892.0,80.001,64.9305733,54.638,3.016,1.22069019410404,2183603.0,2.73457019186157,133.242194941868,92.0683953361,0.0577924172043064,1.0,0.0,0.0,1.0
Lithuania,LTU,2019,22000.0,65290.0,3434299309.82763,1303940311.17964,,,,4448.24287427567,2724.03467418319,44.6205206004471,1.64547218628719,17.8,,31.9379467182196,20.0889400531483,130.0157981,1.99554075372468,76.8187229886379,19.5803862338798,71.5562730231805,3.12404744403716,25.2564149405008,2.3758604116648,55122066225.796,4.67735155796807,53464628632.1045,109435580051.643,19130.0,39170.0,0.976960003376007,110.234832763672,104.706062316895,103.88060760498,0.2,3.9,93.0,100.0,,7.0,0.6,20.9,10665.0,10.518,,76.2829268292683,1.43,-0.264704354944785,2794137.0,-0.00495778237441,125.013455986437,100.442527397,12.0304039362778,1.0,0.0,0.0,1.0
Lithuania,LTU,2020,22010.0,65290.0,4560496002.83869,790579509.407221,,,,4463.51102102591,2669.23622031747,44.6324656659214,1.64547218628719,17.8,,32.796635612808,20.5030171627523,130.2002612,2.06523858406958,72.4346855034597,16.5198227850463,63.361880060059,3.53241993914326,24.7876900738526,2.03874603854945,57412038533.2718,0.0428140173486753,55087664051.8966,111748994121.61,19710.0,39980.0,0.983650028705597,108.115692138672,103.468246459961,105.987487792969,0.2,3.7,90.0,100.0,,7.2,0.5,20.0,19884.0,8.466,,75.0292682926829,1.36,0.0267667582795671,2794885.0,0.307812540206833,115.191868621202,102.348427277,12.0095660933711,1.0,0.0,0.0,1.0
Lithuania,LTU,2021,22026.667,65290.0,2507626415.82615,778077399.768398,,,,4711.44539189864,2761.91142946898,44.7346909439387,1.64547218628719,17.8,,33.4673837680966,21.2744476140313,133.7323188,1.95651032201318,79.6299385130419,21.8350067084027,75.1767891629276,3.39582123831296,24.8587509219797,5.99976586948216,67037321008.9679,6.38001676204321,61378946035.851,123477625035.231,21910.0,44090.0,,100.338752746582,101.152992248535,108.505813598633,0.2,3.6,88.0,100.0,1.1,7.0,0.3,20.9,19657.0,6.867,,74.0365853658537,1.36,0.212805429536827,2800839.0,0.510732875843169,127.084434040261,97.8988999089,11.508956927432,1.0,0.0,0.0,5.0
Luxembourg,LUX,2015,887.0,2590.0,45432153560.0,1675230437.884,,,,14410.0111656519,6548.75962101678,221.251835336342,4.48,32.5,,39.4391768034105,23.3218593726636,141.6910194,0.415571527949753,191.835449041844,18.9584857711264,159.296525319647,0.223732628740735,11.539623433831,2.21918065733098,60071584216.1375,2.26978448419565,41884059862.1155,39547458925.6832,73530.0,69430.0,1.02044999599457,80.5688018798828,97.4022521972656,104.379188537598,0.2,2.6,99.0,,,7.5,0.3,,11377.0,5.339,,82.2926829268293,1.47,2.35995118136865,569604.0,2.68753135102057,67.2997067208018,100.0,7.1063570044196,0.0,0.0,0.0,4.0
Luxembourg,LUX,2016,887.0,2590.0,17580970090.0,1739875975.63376,,,,14327.8340383565,6342.68337961913,226.072263698018,4.44,32.2692174714763,,39.5213156943946,23.7675096749456,130.9674621,0.378949157263331,191.098633740622,17.9319132619894,157.338775636266,0.214197008159042,12.0959325625638,-1.1076169264046,62216885435.9488,4.97819043681629,42910077269.6517,43719406405.0222,73730.0,75120.0,1.01610004901886,79.0113525390625,97.4095687866211,106.08519744873,0.2,2.5,99.0,,,7.6,0.1,,12760.0,4.875,,82.6853658536585,1.41,2.15531198799205,582014.0,2.46649296367326,60.5430499068915,97.4202218371,7.96708640448661,1.0,0.0,0.0,4.0
Luxembourg,LUX,2017,887.0,2590.0,-27369776660.0,1907535912.63716,,,,13847.8978294116,6313.35371226953,231.635372078028,4.56,40.9,,39.9305046500542,24.5181470528935,133.158472,0.495110917223231,192.747503540731,18.8897175502242,161.046488439573,0.23457255011554,10.8183368591649,2.14290399690169,65712180342.9836,1.31718766293677,45202229278.0559,49076634720.7979,75800.0,82300.0,1.00945997238159,78.4026489257812,96.7351989746094,106.78434753418,0.2,2.5,99.0,,,6.8,0.3,,9643.0,4.558,,82.0951219512195,1.39,2.43097641776115,596336.0,2.72571786341686,58.7973185463255,96.0952717457,6.9688410293022,1.0,0.0,0.0,4.0
Luxembourg,LUX,2018,887.0,2590.0,-83336482550.0,2082891875.72318,,,,13497.8205444527,6414.60050528088,236.146609386046,5.22,40.8727413785501,,42.485421606275,26.917740647869,131.3674819,0.500655642661875,197.501337465788,17.0446882898009,164.922567034797,0.23465447209239,10.9806523373367,2.11133910459871,71000359760.4611,1.21932191856359,48498828817.7667,50626129447.9929,79770.0,83270.0,1.00028002262115,76.6966171264648,97.3428497314453,106.983123779297,0.2,2.5,99.0,,,6.6,0.3,,10145.0,4.347,,82.2951219512195,1.38,1.92883751398765,607950.0,2.20836515702366,57.1644990770909,94.0202648582,6.97324123677991,2.0,0.0,0.0,3.0
Luxembourg,LUX,2020,887.0,2590.0,9838881740.0,2333404265.52388,,,,11980.920625806,5436.11880127401,244.874264894386,4.78,51.2,,41.1361402989669,25.6764606097734,132.9505076,0.578077082223964,203.120263264672,17.3453237368818,169.151139678968,0.199092536766051,11.3118944845976,4.3010148081047,73699366700.2134,-0.909829798886719,51050518623.2071,54090736635.6387,80980.0,85800.0,0.992569983005524,77.2754287719727,98.6442489624023,107.078948974609,0.2,2.5,99.0,,,7.1,0.0,,6967.0,3.901,,82.1439024390244,1.36,1.66635867423273,630419.0,1.91806924095046,47.4956591450583,93.3134823801,5.61923854995663,2.0,0.0,0.0,5.0
Luxembourg,LUX,2021,887.0,2590.0,25122591050.0,2438607069.15235,,,,12151.9098090191,5630.67678137135,248.62068161867,4.78,51.3,,41.157424054938,26.2462939218799,137.0751156,0.47124923612019,213.222678669104,18.8395798502118,179.918519486916,0.190650028205856,10.7209988936008,4.64389231812459,85584105993.8746,7.16840198697749,56073557812.8873,59415264536.884,87610.0,92830.0,,76.8128814697266,98.4758377075195,106.482757568359,0.2,2.4,99.0,,,7.2,0.1,17.3,8724.0,3.604,,82.5975609756098,1.38,1.51834936706612,640064.0,1.75746552951904,50.2079206191339,95.362602708,6.0752020682151,5.0,0.0,0.0,5.0
Luxembourg,LUX,2022,887.0,2590.0,-359330640340.0,2223714153.72311,,,,11629.0998510189,4875.19867273903,253.685433061691,,55.8,,41.523487985141,26.4083916985902,,0.625326007042526,211.278205574688,17.7457699699467,177.235462859059,0.241340659624141,10.3967225167357,5.68354663317177,81641807865.7591,1.38018589083207,58258437944.3013,63733829631.4376,89200.0,97590.0,,77.8365173339844,99.484260559082,107.83975982666,0.2,2.4,99.0,,,7.1,0.1,,13194.0,3.98,,82.9463414634147,1.31,2.01666790212729,653103.0,2.24454734230888,54.3802264557891,,5.9904603893658,0.0,0.0,0.0,1.0
Latvia,LVA,2018,34030.5,64594.0,439128427.014648,1237349320.48535,,,,3728.25702297769,2403.49981780927,30.9700612274415,1.08234356552538,17.5110476673142,,29.4984524628125,16.1995106602059,106.9512252,2.06149811300222,63.8698186932234,23.8742877736126,64.3642768665985,3.66104778019513,19.3453568005874,3.74028070418355,33247935477.3576,4.30971088766286,31968910284.1775,58562307753.5408,16590.0,30390.0,0.997439980506897,98.3991394042969,99.614387512207,109.155700683594,0.6,4.2,98.0,,,7.0,0.6,22.9,-4972.0,12.21,,74.7829268292683,1.6,-0.779138396192231,1927174.0,-0.680734206500191,107.817220784768,102.0892687473,20.5482713532015,0.0,0.0,0.0,1.0
Latvia,LVA,2019,34069.2,64594.0,1115785160.98483,1142611838.12228,,,,3725.00681881596,2343.22877775395,30.755491989008,1.05448051948052,17.5,,29.645265679803,16.1998506375401,108.0924889,2.0214000784007,62.5368430163073,23.3384745378809,62.7547886916228,3.85343444199836,19.5988527886207,4.31637930930459,33099503950.847,0.675375256812075,33646301188.3342,62791549430.8067,17580.0,32810.0,0.999930024147034,98.3075332641602,99.9834365844727,107.602462768555,0.7,4.0,99.0,,,7.1,0.3,21.6,-3416.0,11.993,,75.3878048780488,1.61,-0.695239140136066,1913822.0,-0.577885980172143,104.72664500192,102.5547444783,17.2174889960636,1.0,1.0,0.0,4.0
Latvia,LVA,2020,34107.9,64590.0,939356413.88956,1088349705.22204,,,,3669.13292595592,2251.26939039077,30.5391129680219,1.0697225501771,17.5,,31.3524787899402,16.2818527296083,108.1340417,2.16211101523024,62.6592422617585,22.1554259223647,61.2239557848013,4.0791819421756,20.3341837659978,2.39332868457409,33379927434.6149,-3.46922915339618,33947591897.889,64097492271.1362,17860.0,33730.0,1.00295996665955,98.3287582397461,99.8328475952148,105.956283569336,0.7,3.7,99.0,,,6.9,0.5,23.4,-3147.0,10.493,,75.1853658536585,1.55,-0.701211570733301,1900449.0,-0.564991479672492,104.188363105713,103.8163581192,20.0359068144043,2.0,0.0,0.0,3.0
Latvia,LVA,2021,34146.6,64590.0,3734085089.75474,1317404608.00866,,,,3838.17372339466,2375.37908973973,30.2826610959344,1.0697225501771,17.5,,30.8020925932235,16.452961564551,115.358508,2.08702338506654,66.8081293963507,25.7263274617241,69.9820413624777,4.20652433150691,21.0908370063156,3.29767842276085,38185125732.9451,6.94723316214511,37588839216.9634,70521111283.4835,19950.0,37420.0,,98.0715408325195,99.7407684326172,105.814010620117,0.7,3.5,97.0,,0.3,7.1,0.5,22.5,-280.0,9.835,,72.9804878048781,1.57,-0.843294678005026,1884490.0,-0.688264282628012,118.577585200759,104.6708056658,16.9803713630842,0.0,0.0,0.0,5.0
Latvia,LVA,2022,34185.3,64590.0,1217386449.16126,1294166204.93777,,,,3696.42590147937,2253.98397709054,30.2005945685361,,17.5,,30.9260951300888,17.1477758374387,117.0957679,2.0941585284431,77.4694645882954,24.2206717236615,82.3572548996146,5.07744146465388,20.7207020806979,9.83594135273617,38018905782.397,1.8126824022841,41839767126.9697,79665480145.7109,22260.0,42390.0,,98.4483032226562,99.41796875,104.764526367188,0.7,3.2,96.0,,,7.1,0.4,22.5,22027.0,8.61,,74.2780487804878,1.47,-0.271369577775699,1879383.0,-0.097613368831783,140.985120157818,,17.3327274326032,2.0,0.0,0.0,2.0
Morocco,MAR,2015,56846.9,446550.0,3252913902.35666,6903543638.09132,44625383212.7,1518280029.29688,10.5762551692244,886.308517080127,563.603106638362,77.5433295989245,36.4586206896552,18.5,117.121031411003,23.6911121128558,19.4374650876196,124.279337,2.95999792230728,29.9958538899695,30.1771882324678,37.2928220354154,11.7961931846113,25.6226817262287,3.17293530967125,110413823841.592,4.34458297635238,115776621140.241,269459001361.514,3300.0,7680.0,,95.7169036865234,107.762748718262,,0.1,23.4,99.0,,,,,,-81248.0,28.756,,72.894,2.406,1.17075639938741,34607588.0,2.08432184594373,54.7340884477502,100.0,3.70391708770955,0.0,0.0,0.0,1.0
Morocco,MAR,2016,56997.9,446550.0,2153363904.93515,6383473883.82103,47831451631.0,2062300048.82813,11.0788252872274,903.451649561607,558.062023900473,78.4751445216222,36.4586206896552,18.5463660614773,122.671460146823,23.3285547214574,19.8672577619678,118.1848162,2.98211832955753,30.7345951424219,31.9579912798641,40.3880652392646,10.3219651103177,25.685104578574,0.969883868049919,111572947004.917,0.52118550608968,111739871285.219,275101766505.828,3150.0,7740.0,,94.2610397338867,107.984367370605,,0.1,22.2,99.0,,,,,,-39302.0,28.529,,73.228,2.396,1.19450726277516,35023457.0,2.09654242219974,57.4081815703738,100.5994814286,3.74498746856588,2.0,0.0,0.0,2.0
Morocco,MAR,2017,57115.9,446550.0,2680109856.21237,6823002118.11192,51358094284.0,2427639892.57813,10.1033609468871,931.603983841289,577.582098917111,79.4227918440511,36.4586206896552,18.5,124.402565864015,23.3675941641332,20.1297012322291,123.4247246,2.94588992031474,32.6064609907781,31.658071451264,41.5668968878792,11.1602887992375,25.405454806575,-0.0608910142931904,118540573367.844,5.05789816173446,113774920540.881,287318074772.051,3160.0,7990.0,0.930190026760101,91.4058609008789,109.259231567383,78.5361022949219,0.1,21.1,99.0,,2.6,,,,-60472.0,28.087,,73.608,2.375,1.20034336418867,35446392.0,2.08946822710591,58.8507360965101,94.9264527763,3.86313761323613,1.0,1.0,0.0,3.0
Morocco,MAR,2018,57215.9,446550.0,3544387229.27822,6919419947.6764,50686138658.3,818289978.027344,9.28560361990773,923.0251541863,577.178572918036,80.3041900067219,36.4586206896552,18.446888209998,127.100967729106,23.8782132748568,20.2861213777208,124.1715549,2.90288871579444,33.8284373726717,32.1395672992051,43.4264501517272,11.3055402401365,25.2413538068182,0.939181637531973,127341147581.818,3.06564133025955,123094731449.694,279423122593.695,3380.0,7680.0,0.94147002696991,91.3554306030273,110.367233276367,79.0162582397461,0.1,20.2,99.0,86.6,,,,,-88159.0,27.658,70.8,73.946,2.354,1.1036421008163,35839760.0,1.9801285207401,62.5461616394071,91.486894576,4.01860219205577,2.0,0.0,0.0,2.0
Morocco,MAR,2019,57320.9,446550.0,1720825003.13095,6962578453.17233,55279299519.3,751760009.765625,9.53426255528162,940.186570352384,614.502733565635,81.1357786242438,36.4586206896552,18.4,131.077577993136,23.683448536742,19.9144279438656,127.9529984,2.86579837978571,34.093057468891,30.594933523466,41.9050584109511,10.8424017370039,25.2499524130611,0.816805456485284,128920266409.458,2.89097476137077,128811110535.955,291240192998.607,3510.0,7930.0,0.951110005378723,94.3192291259766,111.516250610352,80.1277923583984,0.1,19.4,99.0,,3.0,,,,-91217.0,27.339,,74.245,2.342,1.03022315933698,36210898.0,1.89274517051723,61.9499185227724,91.6523307234,4.85375388189337,0.0,0.0,0.0,4.0
Morocco,MAR,2020,57424.9,446550.0,1418713118.61153,7414138465.63963,66009840918.5,1828569946.28906,13.8428032596205,916.187662173799,575.699296767116,81.9722339233699,36.4586206896552,2.8,149.599173271123,26.5649143632863,20.0221120456722,133.893994,3.97969764255599,30.7941069539783,28.7769734233308,38.0496964364582,10.6636401420592,26.0436433872433,0.142417962079094,121353645057.144,-7.17820744246774,121240535367.995,283373556615.165,3260.0,7630.0,0.96220999956131,96.9155807495117,112.553207397461,81.3967819213867,0.1,18.6,99.0,,,,,,-35474.0,26.807,,73.133,2.32,1.02565486360782,36584208.0,1.87607834808244,58.498448865357,96.4124668172,4.38907114524744,4.0,0.0,0.0,2.0
Morocco,MAR,2021,57529.567,446550.0,2264148625.4107,10906279156.3172,65687357710.1,966190002.441406,13.8056895646823,950.467605491107,616.368739013058,82.8017969975353,36.4586206896552,1.6,144.124491733764,24.2112248579969,19.6652056359581,137.4592738,3.75515698655477,33.1360849405787,30.6763551818437,42.3873322350718,11.9779439009277,25.9539090511005,2.41520355664963,142022058447.231,8.15473889823681,136320443458.872,319023680780.111,3630.0,8500.0,0.971239984035492,100.300598144531,111.836860656738,82.1820602416992,0.1,17.9,99.0,,,,,,-47902.0,26.205,,73.385,2.288,1.00691847923959,36954442.0,1.84236516332963,66.1002952825673,88.906288844,4.30127636011555,0.0,0.0,0.0,1.0
Morocco,MAR,2022,57633.789,446550.0,2294356059.17334,11170423192.2348,64971802459.6,1414800048.82813,10.1164827473821,978.27258674367,602.994477750907,83.6411920233027,,1.6,146.569549471791,26.8879504938948,22.1085229186507,,3.81455962374395,44.8118007632888,30.2997689691092,56.320581289955,9.8181364510228,25.9113093904963,2.66186120617975,130951926351.241,1.52720357976111,139911213545.513,346696955103.882,3690.0,9150.0,,101.028228759766,114.169990539551,86.2332000732422,0.1,17.2,99.0,,,,,3.9,-38594.0,25.563,,75.161,2.256,1.00863622672701,37329064.0,1.8340662438461,86.511136687014,,4.49838208408388,0.0,0.0,0.0,2.0
Monaco,MCO,2017,0.0,74.92,,,,,,,,18588.061174149,,99.4,,,,89.02386351,,,,,,12.801953584793,0.587452398663714,6430254652.58934,-3.20618323813213,,,,,,,,,,3.3,88.0,,,,,,798.0,10.513,,85.878,2.418,1.07266818197735,37678.0,1.07266818197735,,,,0.0,0.0,0.0,2.0
Moldova,MDA,2015,3864.0,33850.0,225870000.0,1540120000.0,6094646557.5,312579986.572266,12.6375228407502,1945.00803602849,1307.96935412889,98.7560678343838,51.8518518518518,4.2,30.90679606509,26.1932303744659,16.2909680870475,113.2956183,0.295624501341201,31.8069217883307,24.0620907895527,57.1594936682016,12.8212557522034,21.1076657265026,11.5743149591168,7797667196.73087,-0.338235622387202,9330369342.68465,27587814323.6627,3290.0,9730.0,1.00478005409241,107.112968444824,105.72200012207,105.059288024902,0.7,15.5,89.0,99.7,,9.7,0.1,,-59399.0,35.702,,70.118,1.87,-0.767049559673864,2835978.0,-0.781168726225044,76.3561697336375,100.0,4.60975269861678,1.0,0.0,0.0,0.0
Moldova,MDA,2017,3865.0,33850.0,149520000.0,1637870000.0,6967883842.8,243210006.713867,11.4000648229884,2005.67002844451,1397.5124083837,95.9093883802694,51.8518518518518,4.2,23.4932707223008,27.5460176684531,17.7273904313314,117.8002494,0.324532006964179,32.5328465977446,21.9389542125047,56.0905436776933,12.1995910772854,21.0188767695091,6.25246649143298,9514404016.20949,4.17561205106279,9103276125.72284,32812846503.6326,3300.0,11910.0,0.991569995880127,107.240913391113,103.681900024414,94.3638229370117,0.8,15.2,93.0,99.7,,10.0,0.1,,-43871.0,32.368,,70.375,1.81,-1.72705846625605,2755189.0,-1.61885754537528,76.2633159958112,102.6840258038,5.3934747176002,0.0,0.0,0.0,2.0
Moldova,MDA,2018,3865.0,33850.0,309640000.0,1837930000.0,7285819232.0,259720001.220703,13.185187520648,2126.54906189155,1495.69666017879,94.2543946689506,51.6666666666667,4.1505345485515,24.8786457444728,28.2132967058371,18.014083738484,115.7581058,0.332323743137999,30.6963699430194,26.5918106703471,56.7504174845453,10.1468784571365,22.1479763600006,3.21103213223728,11252353420.8798,4.07559546585034,10426312297.5525,33659492408.3635,3850.0,12430.0,0.989199995994568,101.781578063965,103.337387084961,95.9159164428711,0.8,15.1,93.0,99.7,,10.2,0.0,,-36085.0,30.96,,70.236,1.81,-1.75700442074845,2707203.0,-1.58794351805787,75.2375941577746,98.8990856143,2.51881364001274,1.0,0.0,0.0,4.0
Moldova,MDA,2019,3865.0,33850.0,521370000.0,1909910000.0,7299000270.2,341540008.544922,13.3773706229668,2166.48449980182,1500.14706391665,92.756093569939,51.7901234567901,4.2,27.0878276906156,27.6442061685764,17.656290127877,116.2198572,0.362122378852081,31.1910849579769,25.1036618823408,56.4411521569138,10.1608126286441,21.9233489252916,5.35171200346649,11736797054.6965,3.5523140853476,11973406929.072,37608242312.147,4490.0,14120.0,0.972779989242554,102.427383422852,105.074920654297,95.6507568359375,0.8,15.0,97.0,99.7,,10.0,0.0,25.2,-41233.0,28.163,,70.181,1.78,-1.60031653578231,2664224.0,-1.37309834532039,73.4612685200167,98.3114651069,2.96130489390172,1.0,0.0,0.0,1.0
Madagascar,MDG,2015,124958.9,587295.0,328059305.56932,326844541.396424,3007857304.8,677510009.765625,4.41953169976043,79.1294128511043,275.43076854299,43.7035097971812,3.9933234421365,1.9,,9.78975810539539,8.94531037344997,43.03168029,0.520469241195104,28.3906461296836,15.9918879278761,32.8297327068242,25.7433543337656,18.950884731327,6.5037166915161,11323020701.3017,3.13229807490305,11802421961.1843,36614683087.5275,460.0,1440.0,0.993740022182465,67.60498046875,142.889144859196,37.9068908691406,0.2,65.8,60.0,,,,,,-2594.0,135.56,,63.362,4.335,2.63948434650119,25426702.0,4.52976632082429,42.7712721521674,100.0,2.00561036576503,2.0,0.0,0.0,1.0
Madagascar,MDG,2016,124826.8,587295.0,540842779.829334,299204626.141945,2976805934.8,621580017.089844,3.59422507426469,66.3985895452988,293.322517988217,44.8606943966999,3.9933234421365,1.97284875372353,,10.0501781622727,9.24485187347242,31.36331074,0.501387044175783,29.0925694335543,16.3659933895724,31.7421290495881,25.1334543599723,19.4099444668858,8.96008072992041,11848613858.442,3.99314606199499,11596598308.7495,39141882785.3166,440.0,1500.0,0.996739983558655,66.0451354980469,138.570736054012,37.8174285888672,0.3,65.7,62.0,,,,,,-2687.0,135.171,,63.431,4.285,2.61335935661539,26099952.0,4.4797360212778,44.0557862916666,97.0511537611,1.54980929380356,1.0,1.0,0.0,0.0
Madagascar,MDG,2017,124694.6,587295.0,464856589.648809,342776977.918857,3382906474.6,779039978.027344,3.15340771556004,81.3039238102348,299.453710205685,46.0439584049502,3.9933234421365,2.4,,10.8751557569481,10.0275447299671,33.36129841,0.506222289767563,30.9026308764808,15.8063768976943,34.4407706308106,24.5501377693098,20.1123576645922,4.96153975601543,13176313593.5509,3.93330759462793,11965832666.0976,40129275461.7595,450.0,1500.0,,64.9911956787109,143.368317316714,36.299888347628,0.3,65.7,55.0,,,,,,-2784.0,135.916,47.9,63.433,4.259,2.60345495087599,26788375.0,4.44383962041612,49.4675536804937,87.1504070259,1.28948585834724,0.0,0.0,0.0,1.0
Madagascar,MDG,2019,124430.3,587295.0,474311425.432437,407676204.197602,4044792622.6,732309997.558594,3.05274035774656,82.6377341045149,313.77500218938,48.5038741835682,3.9933234421365,2.3,,11.5681282372208,10.5318646212179,47.22673416,0.545343037675691,28.4244012431975,22.6840481290776,34.1769218025153,22.9562520100657,22.445497353094,6.52209064077279,14104664678.5063,4.41123212909589,13964679893.8808,43910101594.4014,490.0,1560.0,1.01898002624512,60.7599449157715,129.22580991302,33.9341493314188,0.3,66.1,60.0,,,,,,-2976.0,136.38,,63.504,4.221,2.60136633480103,28219554.0,4.38683865635037,47.062444597605,74.7043848818,0.963097896905451,2.0,0.0,0.0,0.0
Madagascar,MDG,2021,124165.967,587295.0,357536665.264704,439712454.828004,5344813135.2,1068260009.76563,4.94457579377515,80.2934672339167,308.953475191696,51.0331436919904,3.9933234421365,3.1,,11.0615443215367,10.2385306991003,56.30041625,0.692132176722242,22.7742898827032,15.0978087621828,31.6827517090036,23.1882237657725,21.725864174999,6.64074341609775,14554754116.5427,5.73961573854336,14238237469.3568,46640143903.1109,480.0,1570.0,,63.171989440918,145.696394232079,35.1450665804339,0.4,66.2,44.0,45.8,22.6,,,,-1480.0,133.195,49.7,62.516,4.104,2.51537360931706,29691083.0,4.24681016075202,49.0217831429422,81.806340368,0.405991436478599,1.0,0.0,0.0,1.0
Maldives,MDV,2015,8.2,300.0,297975993.392527,3643527.31557031,1004002006.3,23989999.7711182,4.3823337704801,,,1427.18,15.6666666666667,0.0,60.9708301423436,26.1603223303538,19.6501550926862,169.8394332,,76.4277887239814,31.9049232466451,67.2927179002555,5.53360361810085,10.7232266023621,7.32344910852898,4129505319.12921,3.97171570327362,3516054032.90093,7037133807.49488,8210.0,16440.0,,93.3539123535156,99.0130883285946,,0.1,9.9,99.0,,,,,,9324.0,11.718,,78.607,2.004,3.45425190846638,428154.0,4.55785449987142,51.7253238567185,100.0,,3.0,0.0,0.0,3.0
Maldives,MDV,2017,8.2,300.0,457808313.566538,4016988.86541627,1465514069.7,46479999.5422363,4.84709825811693,,,1527.62333333333,15.6666666666667,0.1,65.2579932959456,26.7077698806284,20.6915788854656,190.5249745,,69.059448403385,42.8197158904323,72.8526621135591,5.27109968794242,11.4251984593511,2.14358292337704,4816426256.52914,7.05453901381581,4308122829.73718,8352918250.63352,9400.0,18230.0,,92.9155807495117,96.9436423911881,,0.1,8.6,99.0,99.5,14.8,,,,9555.0,9.104,18.8,79.228,1.798,3.3230837355609,458287.0,4.41062656612564,55.6013911013317,107.5966359915,0.143975890139075,1.0,0.0,0.0,1.0
Maldives,MDV,2018,8.2,300.0,575658028.152192,4217838.30868709,2321198855.1,131429992.675781,12.1908487321284,,,1576.99666666667,15.6666666666667,0.0518873782696889,63.4844288193555,25.6093491335633,20.1449360379289,175.1750865,,66.4483006484404,48.9701778072838,76.0428279296284,5.12400558285918,13.0536487046675,3.28221513262272,5404344162.69888,8.66800624215867,4836661273.38669,9416623730.72543,10220.0,19900.0,1.02846002578735,91.4787826538086,96.5892360543105,76.4182586669922,0.1,8.0,99.0,,,,,,9637.0,7.831,,79.433,1.71,3.18090435033978,473099.0,4.26198709245255,61.0434846612823,111.1577171783,,0.0,1.0,0.0,0.0
Maldives,MDV,2021,8.2,300.0,642830713.618008,4882675.07209389,4099470066.5,112410003.662109,20.0732418589484,,,1720.51333333333,15.6666666666667,0.1,97.8147401471162,24.7786698558959,19.4532482767244,135.3978652,,76.0989851826493,25.1856622278043,66.5083115759558,5.30620397187521,9.19229754672137,2.82866184194621,5252457369.55218,37.507870124321,4824357547.42991,8831908243.93683,9350.0,17110.0,,,,,0.1,6.4,97.0,,,,,,9412.0,6.036,,78.052,1.599,2.75700187362712,516154.0,3.8164283391555,54.4126262988342,104.3214387091,2.01125189381146,1.0,1.0,0.0,1.0
